soil_soc_0-5cm,soil_soc_5-15cm,soil_soc_15-30cm,soil_soc_30-60cm,soil_soc_60-100cm,soil_soc_100-200cm,soil_cec_0-5cm,soil_cec_5-15cm,soil_cec_15-30cm,soil_cec_30-60cm,soil_cec_60-100cm,soil_cec_100-200cm,soil_phh2o_0-5cm,soil_phh2o_5-15cm,soil_phh2o_15-30cm,soil_phh2o_30-60cm,soil_phh2o_60-100cm,soil_phh2o_100-200cm,soil_clay_0-5cm,soil_clay_5-15cm,soil_clay_15-30cm,soil_clay_30-60cm,soil_clay_60-100cm,soil_clay_100-200cm,soil_silt_0-5cm,soil_silt_5-15cm,soil_silt_15-30cm,soil_silt_30-60cm,soil_silt_60-100cm,soil_silt_100-200cm,soil_sand_0-5cm,soil_sand_5-15cm,soil_sand_15-30cm,soil_sand_30-60cm,soil_sand_60-100cm,soil_sand_100-200cm,soil_Longitude,soil_Latitude,soil_index_right,soil_Country,soil_soil_Longitude,soil_soil_Latitude,Country,Latitude,Longitude,PRECTOTCORR_-0.16999999999999993,IMERG_PRECTOT_-0.16999999999999993,PS_-0.16999999999999993,WS2M_-0.16999999999999993,WS2M_MAX_-0.16999999999999993,DATE,WS10M_RANGE_-0.17,WD10M_-0.17,GWETTOP_-0.17,GWETROOT_-0.17,GWETPROF_-0.17,PRECTOTCORR_-10.17,IMERG_PRECTOT_-10.17,PS_-10.17,WS2M_-10.17,WS2M_MAX_-10.17,PRECTOTCORR_-12.17,IMERG_PRECTOT_-12.17,PS_-12.17,WS2M_-12.17,WS2M_MAX_-12.17,PRECTOTCORR_-2.17,IMERG_PRECTOT_-2.17,PS_-2.17,WS2M_-2.17,WS2M_MAX_-2.17,PRECTOTCORR_-4.17,IMERG_PRECTOT_-4.17,PS_-4.17,WS2M_-4.17,WS2M_MAX_-4.17,PRECTOTCORR_-6.17,IMERG_PRECTOT_-6.17,PS_-6.17,WS2M_-6.17,WS2M_MAX_-6.17,PRECTOTCORR_-8.17,IMERG_PRECTOT_-8.17,PS_-8.17,WS2M_-8.17,WS2M_MAX_-8.17,PRECTOTCORR_1.83,IMERG_PRECTOT_1.83,PS_1.83,WS2M_1.83,WS2M_MAX_1.83,PRECTOTCORR_3.83,IMERG_PRECTOT_3.83,PS_3.83,WS2M_3.83,WS2M_MAX_3.83,PRECTOTCORR_5.83,IMERG_PRECTOT_5.83,PS_5.83,WS2M_5.83,WS2M_MAX_5.83
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-15,,,,,,5.54,-999.0,96.21,2.11,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-16,,,,,,11.84,-999.0,96.15,1.62,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-17,,,,,,8.15,-999.0,96.09,1.97,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-18,,,,,,2.3,-999.0,96.27,3.21,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-19,,,,,,2.03,-999.0,96.28,1.73,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-20,,,,,,0.92,-999.0,96.16,1.7,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-21,,,,,,0.23,-999.0,96.18,2.17,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-22,,,,,,1.2,-999.0,96.23,1.84,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-23,,,,,,0.26,-999.0,96.16,1.55,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-24,,,,,,0.39,-999.0,96.12,1.87,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-25,,,,,,5.37,-999.0,96.16,1.33,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-26,,,,,,6.55,-999.0,96.15,1.14,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-27,,,,,,2.57,-999.0,96.12,1.24,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-28,,,,,,34.74,-999.0,96.22,1.02,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-29,,,,,,1.57,-999.0,96.12,1.26,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-06-30,,,,,,13.63,-999.0,96.11,1.92,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-01,,,,,,13.44,-999.0,96.22,1.59,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-02,,,,,,0.51,-999.0,96.24,2.34,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-03,,,,,,2.05,-999.0,96.14,3.28,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-04,,,,,,4.34,-999.0,96.11,2.93,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-05,,,,,,3.61,-999.0,96.21,1.47,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-06,,,,,,14.36,-999.0,96.25,0.99,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-07,,,,,,25.56,-999.0,96.26,1.56,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-08,,,,,,37.64,-999.0,96.21,2.05,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-09,,,,,,5.96,-999.0,96.13,1.15,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-10,,,,,,3.85,-999.0,96.16,1.77,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-11,,,,,,1.25,-999.0,96.27,2.06,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-12,,,,,,3.49,-999.0,96.32,2.18,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-13,,,,,,60.72,-999.0,96.2,1.29,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-14,,,,,,1.76,-999.0,96.31,1.93,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-15,,,,,,2.82,-999.0,96.45,2.62,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-16,,,,,,14.55,-999.0,96.38,1.36,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-17,,,,,,9.76,-999.0,96.27,1.24,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-18,,,,,,4.46,-999.0,96.25,1.58,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-19,,,,,,4.18,-999.0,96.29,2.12,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-20,,,,,,5.27,-999.0,96.15,1.29,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-21,,,,,,2.54,-999.0,96.13,2.47,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-22,,,,,,2.6,-999.0,96.33,1.51,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-23,,,,,,17.05,-999.0,96.43,1.58,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-24,,,,,,14.58,-999.0,96.43,1.86,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-25,,,,,,14.63,-999.0,96.32,2.28,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-26,,,,,,19.82,-999.0,96.27,1.81,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-27,,,,,,9.66,-999.0,96.29,1.75,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-28,,,,,,2.58,-999.0,96.29,0.81,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-29,,,,,,37.34,-999.0,96.23,1.47,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-30,,,,,,18.76,-999.0,96.25,0.99,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-07-31,,,,,,1.68,-999.0,96.18,2.34,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-01,,,,,,2.54,-999.0,96.07,1.85,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-02,,,,,,2.74,-999.0,96.02,1.41,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-03,,,,,,29.17,-999.0,96.18,3.11,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-04,,,,,,33.78,-999.0,96.42,2.08,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-05,,,,,,10.33,-999.0,96.36,2.47,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-06,,,,,,6.53,-999.0,96.22,2.11,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-07,,,,,,6.03,-999.0,96.14,2.03,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-08,,,,,,8.32,-999.0,96.12,2.34,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-09,,,,,,10.71,-999.0,96.14,1.73,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-10,,,,,,19.51,-999.0,96.16,0.36,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-11,,,,,,1.88,-999.0,96.12,1.05,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,217.0,121.0,94.0,86.0,85.0,143,140,137,140,140,140,60,59,58,58,58,59,238,278,323,369,379,376,315,298,285,267,264,265,447,424,392,364,357.0,359.0,-10.241917133067693,12.100297155615506,52.0,Mali,-10.2419,12.1003,Mali,12.1,-10.17,,,,,,2024-08-12,,,,,,4.15,-999.0,96.16,2.13,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
